Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out),Fed Rate,CPI,Consumer Confidence,Unemployment Rate
IVH US,Delaware Ivy High Income Opportunities Fund,331.238,,,,0.0,20.0,0.0,0.0,2013-05-29,246107106,,3630000.0,20.00 - 20.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,21.9219,0.1090322580645161,232.996,84.5,7.5
1310423D US,Silver Eagle Acquisition Corp,325.0,,,,32.5,10.0,0.0,325.0,2013-07-23,827694209,-0.1,,10.00 - 10.00,Priced Within Range,Investment Companies,Financial,Investment Companies,,0.0925806451612903,233.88,85.1,7.3
OCIP US,OCI Partners LP,315.0,,-4.4,6.2,80.5,18.0,0.246913592,1449.0,2013-10-04,67091N108,0.8,110223.0,19.00 - 21.00,Priced Below Range,Chemicals,Basic Materials,Petrochemicals,0.126697,0.0870967741935483,234.921,73.2,7.2
TEP US,Tallgrass Energy Partners LP,313.9,9.4,28.6,4.1,25.85,21.5,0.0,555.77,2013-05-14,874697105,3.8,,21.00 - 23.00,Priced Within Range,Pipelines,Energy,Pipelines,,0.1090322580645161,232.996,84.5,7.5
VEEV US,Veeva Systems Inc,300.034,16.2,26.0,10.7,122.252,20.0,4.2900001525,2445.04,2013-10-16,922475108,6.7,154000000.0,16.00 - 18.00,Priced Above Range,Software,Technology,Enterprise Software/Serv,94.5439,0.0870967741935483,234.921,73.2,7.2
QTS US,QTS Realty Trust Inc,295.837,12.1,2.9,0.2,28.8112,21.0,0.0,605.04,2013-10-09,74736A103,6.2,,27.00 - 30.00,Priced Below Range,REITS,Financial,REITS-Warehouse/Industr,,0.0870967741935483,234.921,73.2,7.2
DATA US,Tableau Software Inc,292.33,31.7,-6.6,-8.4,9.43,31.0,2.0551509241935486,292.33,2013-05-17,87336U105,1.8,8360000.0,28.00 - 30.00,Priced Above Range,Software,Technology,Applications Software,10.8427,0.1090322580645161,232.996,84.5,7.5
ZU US,zulily Inc,290.95,72.5,1.2,2.6,12.4566,22.0,3.243801810454545,274.05,2013-11-15,989774104,1.0,3914.0,18.00 - 20.00,Priced Above Range,Internet,Communications,E-Commerce/Products,0.00578541,0.0843333333333333,235.359,75.1,6.9
MYCC US,ClubCorp Holdings Inc,289.797,3.3,0.3,-0.0204841,66.4695,14.0,0.2551020383571428,930.57,2013-09-20,18948M108,2.4,,16.00 - 18.00,Priced Below Range,Leisure Time,"Consumer, Cyclical",Recreational Centers,,0.08,234.7,77.5,7.2
SCAI US,Surgical Care Affiliates Inc,269.868,21.8,2.7,1.5,38.1429,24.0,0.5381944575000001,915.43,2013-10-30,86881L106,7.6,,21.00 - 24.00,Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Hospitals,,0.0870967741935483,234.921,73.2,7.2
HAWK US,Blackhawk Network Holdings Inc,264.5,17.4,-6.9,-5.9,11.5,23.0,0.5689981295652174,264.5,2013-04-19,9.24E+107,6.1,,20.00 - 22.00,Priced Above Range,Diversified Finan Serv,Financial,Finance-Credit Card,,0.145,232.832,76.4,7.6
BURL US,Burlington Stores Inc,260.666,9.3,4.7,6.1,73.6325,17.0,2.7716261917647063,1251.75,2013-10-02,122017106,13.5,77400000.0,14.00 - 16.00,Priced Above Range,Retail,"Consumer, Cyclical",Retail-Apparel/Shoe,122.929,0.0870967741935483,234.921,73.2,7.2
SFXEQ US,LiveStyle Inc,260.0,107.9,-36.9,-26.3,80.5138,13.0,-0.656804745,1046.68,2013-10-09,784178303,-0.4,171964.0,11.00 - 13.00,Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,0.17389,0.0870967741935483,234.921,73.2,7.2
LADR US,Ladder Capital Corp,259.038,-3.1,21.3,2.0,50.6015,17.0,-0.0034602076252941,860.23,2014-02-06,505743104,1.0,90700000.0,16.00 - 18.00,Priced Within Range,REITS,Financial,REITS-Mortgage,70.9522,0.0664285714285714,236.185,81.6,6.7
JMLP US,Nuveen All Cap Energy MLP Opportunities Fund,255.0,,,,0.0,20.0,-0.1875,0.0,2014-03-27,6.71E+112,,1840000.0,20.00 - 20.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,13.6286,0.0780645161290322,236.625,80.0,6.7
RMAX US,RE/MAX Holdings Inc,253.0,-5.5,2.3,1.2,11.6188,22.0,1.0330578195454547,255.61,2013-10-02,75524W108,3.1,17900000.0,19.00 - 21.00,Priced Above Range,Real Estate,Financial,Real Estate Mgmnt/Servic,89.8121,0.0870967741935483,234.921,73.2,7.2
EIGI US,Endurance International Group Holdings Inc,252.612,-2.8,-1.1,0.7,126.238,12.0,-0.5208333333333334,1514.86,2013-10-25,29272B105,1.1,,14.00 - 16.00,Priced Below Range,Internet,Communications,Web Hosting/Design,,0.0870967741935483,234.921,73.2,7.2
HMHC US,Houghton Mifflin Harcourt Co,251.85,25.0,20.3,10.6,139.956,12.0,2.680555661666667,1679.47,2013-11-14,44157R109,2.1,27900000.0,14.00 - 16.00,Priced Below Range,Media,Communications,Publishing-Books,21.8451,0.0843333333333333,235.359,75.1,6.9
DRII US,Diamond Resorts International Inc,249.55,12.5,17.1,7.7,75.3941,14.0,1.0969387464285714,1055.52,2013-07-19,25272T104,2.4,,16.00 - 18.00,Priced Below Range,Lodging,"Consumer, Cyclical",Hotels&Motels,,0.0925806451612903,233.88,85.1,7.3
REXR US,Rexford Industrial Realty Inc,230.328,16.4,29.6,2.2,25.2393,14.0,0.0204081641785714,353.35,2013-07-19,76169C100,2.1,266000000.0,13.00 - 15.00,Priced Within Range,REITS,Financial,REITS-Warehouse/Industr,112.526,0.0925806451612903,233.88,85.1,7.3
9966699D US,PNMAC Holdings Inc,230.006,,,,12.7781,18.0,0.3395061757777778,230.01,2013-05-09,70932B101,,,17.00 - 19.00,Priced Within Range,Diversified Finan Serv,Financial,Finance-Mtge Loan/Banker,,0.1090322580645161,232.996,84.5,7.5
VNCE US,Vince Holding Corp,230.0,-18.0,8.6,1.8,36.2636,20.0,2.164999962,725.27,2013-11-22,92719W207,0.1,11100000.0,17.00 - 19.00,Priced Above Range,Apparel,"Consumer, Cyclical",Apparel Manufacturers,87.9655,0.0843333333333333,235.359,75.1,6.9
MSTu CN,Milestone Apartments Real Estate Investment Trust,226.512,28.3,13.2,1.5,0.0,10.0,0.01000000015,0.0,,59934P101,0.7,,,,REITS,Financial,REITS-Apartments,,,,,
SALE US,RetailMeNot Inc,219.544,12.5,0.7,-0.3,50.207,21.0,1.5192743938095237,1054.35,2013-07-19,76132B106,0.8,1912.0,20.00 - 22.00,Priced Within Range,Internet,Communications,E-Commerce/Services,0.00395381,0.0925806451612903,233.88,85.1,7.3
AHH US,Armada Hoffler Properties Inc,218.543,5.8,6.1,1.6,17.2288,11.5,0.0604914945130434,198.13,2013-05-08,04208T108,1.2,72400000.0,11.00 - 13.00,Priced Within Range,REITS,Financial,REITS-Diversified,90.5433,0.1090322580645161,232.996,84.5,7.5
1824551D US,Alterra Mountain Co,215.626,-2.8,7.1,3.0,45.007,12.0,-0.0694444427916666,540.08,2014-01-31,46090K109,1.5,14138.0,15.00 - 17.00,Priced Below Range,Leisure Time,"Consumer, Cyclical",Leisure&Rec/Games,0.0355024,0.0716129032258064,235.961,81.2,6.6
WPT US,World Point Terminals LLC,201.25,3.6,36.5,17.6,17.798,20.0,-0.075,355.96,2013-08-09,98159G107,1.7,,19.00 - 21.00,Priced Within Range,Pipelines,Energy,Pipelines,,0.0829032258064516,234.336,82.1,7.2
NMBL US,Nimble Storage Inc,193.2,24.9,-39.3,-47.6,71.4804,21.0,2.931972867142857,1501.09,2013-12-13,65440R101,-0.1,6763.0,18.00 - 20.00,Priced Above Range,Computers,Technology,Computers-Memory Devices,0.00735909,0.0851612903225806,235.759,82.5,6.7
ISEE US,IVERIC bio Inc,192.28,,,-46.1,31.251,22.0,0.8884297286363636,687.52,2013-09-25,46583P102,-1.3,17900000.0,19.00 - 20.00,Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,13.0004,0.08,234.7,77.5,7.2
CBPX US,Continental Building Products Inc,189.417,7.9,14.0,9.2,44.069,14.0,0.6071428571428571,616.97,2014-02-05,211171103,3.5,,16.00 - 18.00,Priced Below Range,Building Materials,Industrial,Bldg Prod-Cement/Aggreg,,0.0664285714285714,236.185,81.6,6.7
JONEQ US,Jones Energy Inc,187.5,-7.4,-546.2,-122.0,0.0,15.0,-0.5200000127333333,0.0,2013-07-24,48019R306,13.4,231402.0,17.00 - 19.00,Priced Below Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,3.3165,0.0925806451612903,233.88,85.1,7.3
PGEN US,Precigen Inc,183.998,-36.9,-3216.1,-85.2,96.7103,16.0,3.41015625,1547.36,2013-08-08,74017N105,-0.2,192000000.0,14.00 - 16.00,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,65.3298,0.0829032258064516,234.336,82.1,7.2
4589 JP,Acucela Inc,181.242,,,,37.002,1800.0,0.01404321035,658.31,,00510T109,,1560000.0,"1,650.00 - 1,800.00",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,4.11165,,,,
HASI US,HA Sustainable Infrastructure,176.896,19.9,52.1,2.9,15.9458,12.5,-0.70400001528,199.32,2013-04-18,41068X100,0.0506456,138000000.0,14.00 - 16.00,Priced Below Range,Investment Companies,Financial,Investment Companies,115.455,0.145,232.832,76.4,7.6
ZAIS US,ZAIS Group Holdings Inc,175.95,-2.6,-14.4,-1.1,22.8349,10.0,0.0200000003,228.35,2013-03-22,98887G106,-5.2,,10.00 - 10.00,Priced Within Range,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,,0.1435483870967742,232.794,78.6,7.5
1229348D US,Jason Industries Inc,172.5,-8.1,-24.1,-24.3,18.4,10.0,0.03987500072,184.0,2013-08-09,74874R207,-0.7,,10.00 - 10.00,Priced Within Range,Hand/Machine Tools,Industrial,Mach Tools&Rel Products,,0.0829032258064516,234.336,82.1,7.2
2463165D US,Fidelity & Guaranty Life,165.75,34.3,14.5,0.8,56.75,17.0,0.6435986123529412,964.75,2013-12-13,315785105,4.0,462.0,17.00 - 19.00,Priced Within Range,Insurance,Financial,Life/Health Insurance,0.000783064,0.0851612903225806,235.759,82.5,6.7
CTT US,CatchMark Timber Trust Inc,163.42,-2.0,57.0,10.0,15.5244,13.5,0.0,209.58,2013-12-12,14912Y202,0.9,13800000.0,13.50 - 15.00,Priced Within Range,REITS,Financial,REITS-Diversified,27.9861,0.0851612903225806,235.759,82.5,6.7
JGWEQ US,JG Wentworth Co/The,156.975,32.0,-44.6,-3.8,11.2204,14.0,-0.6020408357857142,157.09,2013-11-08,46618D108,-2.5,,15.00 - 16.00,Priced Below Range,Diversified Finan Serv,Financial,Finance-Other Services,,0.0843333333333333,235.359,75.1,6.9
EFF US,Eaton Vance Floating-Rate Income Plus Fund,151.966,,,,0.0,20.0,0.005000000075,0.0,2013-06-26,278284104,,3130000.0,,,Closed-end Funds,Financial,Closed-end Funds,0.194235,0.0936666666666666,233.35,84.1,7.5
BNFT US,Benefitfocus Inc,150.395,-1.8,-12.2,-7.5,24.312,26.5,3.8519045283018873,644.268,2013-09-18,08180D106,1.0,1520000.0,21.50 - 24.50,Priced Above Range,Software,Technology,Enterprise Software/Serv,4.40392,0.08,234.7,77.5,7.2
ACSF US,American Capital Senior Floating Ltd,150.0,-3.4,31.3,2.1,10.0001,15.0,-0.7200000126666667,150.0,2014-01-16,02504D108,2.2,,15.00 - 15.00,Priced Within Range,Investment Companies,Financial,Investment Companies,,0.0716129032258064,235.961,81.2,6.6
2560767D US,Del Taco Restaurants Inc,150.0,7.2,1.0,0.7,15.0,10.0,0.0200000003,150.0,2013-11-14,52748T203,1.2,,10.00 - 10.00,Priced Within Range,Retail,"Consumer, Cyclical",Retail-Restaurants,,0.0843333333333333,235.359,75.1,6.9
FOXF US,Fox Factory Holding Corp,147.857,-4.8,0.4,0.2,36.3171,15.0,1.604444504,544.76,2013-08-08,35138V102,3.1,49100000.0,13.00 - 15.00,Priced Within Range,Auto Parts&Equipment,"Consumer, Cyclical",Auto/Trk Prts&Equip-Orig,117.631,0.0829032258064516,234.336,82.1,7.2
PTCT US,PTC Therapeutics Inc,144.417,-13.9,-45.0,-20.1,23.8038,15.0,0.6622222264666667,357.057,2013-06-20,69366J200,-1.4,81000000.0,13.00 - 16.00,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,102.681,0.0936666666666666,233.35,84.1,7.5
TPVG US,TriplePoint Venture Growth BDC Corp,143.749,-20.9,29.4,3.6,9.842,15.0,0.2888888994666667,147.63,2014-03-06,89677Y100,3.9,5600000.0,15.00 - 15.00,Priced Within Range,Investment Companies,Financial,Investment Companies,13.9607,0.0780645161290322,236.625,80.0,6.7
PTLA US,Portola Pharmaceuticals Inc,140.45,190.6,-249.2,-61.5,35.1463,14.5,0.309155760137931,509.62,2013-05-22,737010108,-3.3,30800000.0,13.00 - 16.00,Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,39.2663,0.1090322580645161,232.996,84.5,7.5
RARE US,Ultragenyx Pharmaceutical Inc,139.115,29.0,-101.6,-38.0,29.9259,21.0,4.818594071428572,628.44,2014-01-31,90400D108,-4.5,101000000.0,19.00 - 20.00,Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,107.441,0.0716129032258064,235.961,81.2,6.6
TNDM US,Tandem Diabetes Care Inc,138.0,25.7,-10.2,-10.0,22.578,15.0,1.893333308,338.67,2013-11-14,875372203,0.3,78800000.0,13.00 - 15.00,Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Healthcare Safety Device,118.346,0.0843333333333333,235.359,75.1,6.9
GSBD US,Goldman Sachs BDC Inc,138.0,-4.5,14.4,1.7,36.2811,20.0,0.0125,707.622,2015-03-18,38147U107,0.0214261,34300000.0,20.00 - 21.00,Priced Within Range,Investment Companies,Financial,Investment Companies,29.2635,0.1129032258064516,240.755,93.0,5.4
AZURQ US,Azure Midstream Partners LP,137.5,7.8,-275.9,-23.0,8.7245,20.0,-0.125,174.49,2013-07-26,05501X100,0.5,,19.00 - 21.00,Priced Within Range,Oil&Gas Services,Energy,Oil-Field Services,,0.0925806451612903,233.88,85.1,7.3
1948655D US,Cvent Inc,135.24,31.9,-10.0,-7.5,39.5072,21.0,2.702947889047619,829.651,2013-08-09,23247G109,0.6,,17.00 - 19.00,Priced Above Range,Software,Technology,Applications Software,,0.0829032258064516,234.336,82.1,7.2
2392595D US,Physicians Realty Trust,135.166,3.2,7.7,0.8,12.0036,11.5,0.0,138.04,2013-07-19,71943U104,1.1,59600000.0,11.50 - 13.50,Priced Within Range,REITS,Financial,REITS-Health Care,24.957,0.0925806451612903,233.88,85.1,7.3
FUEL US,Rocket Fuel Inc,133.4,-1.1,-14.4,-24.8,32.4938,29.0,3.22235423137931,942.32,2013-09-20,773111109,0.4,,27.00 - 29.00,Priced Within Range,Internet,Communications,E-Marketing/Info,,0.08,234.7,77.5,7.2
FSLF US,First Eagle Senior Loan Fund,132.0,,,,6.6,20.0,0.0,132.0,2013-09-20,3.20E+104,,3210000.0,20.00 - 20.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,43.2138,0.08,234.7,77.5,7.2
EMESQ US,Emerge Energy Services LP,131.068,,,-50.2,23.4296,17.0,-0.1557093367647058,398.3,2013-05-09,29102H108,1.0,124000000.0,19.00 - 21.00,Priced Below Range,Oil&Gas,Energy,Oil Refining&Marketing,100.0,0.1090322580645161,232.996,84.5,7.5
CHMI US,Cherry Hill Mortgage Investment Corp,130.0,146.5,11.6,0.8,7.5,20.0,-0.375,150.0,2013-10-04,164651101,-0.1,4690000.0,20.00 - 20.00,Priced Within Range,REITS,Financial,REITS-Mortgage,14.8367,0.0870967741935483,234.921,73.2,7.2
ARMF US,Ares Multi-Strategy Credit Fund Inc,130.0,,,,0.0,25.0,-0.08,0.0,2013-10-29,04014Q108,,838798.0,25.00 - 25.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,16.1177,0.0870967741935483,234.921,73.2,7.2
ARMF US,Ellington Credit Co,129.0,,,,9.1334,20.0,-0.19500000475,182.67,2013-05-01,,,,20.00 - 20.00,Priced Within Range,,,,,0.1090322580645161,232.996,84.5,7.5
ARCX US,Arc Logistics Partners LP,128.951,28.8,14.2,1.3,6.7869,19.0,0.0,128.95,2013-11-06,03879N101,2.8,,19.00 - 21.00,Priced Within Range,Pipelines,Energy,Pipelines,,0.0843333333333333,235.359,75.1,6.9
EGIF US,Eagle Growth & Income Opportunities Fund,127.5,,,,0.0,20.0,0.025,0.0,2015-06-19,26958J105,,27061.0,20.00 - 20.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,0.376848,0.129,242.064,96.1,5.3
KPTI US,Karyopharm Therapeutics Inc,125.12,-0.5,-52.6,-37.7,24.7496,16.0,0.01953125,395.99,2013-11-06,48576U205,-15.6,5980000.0,14.00 - 16.00,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,69.8348,0.0843333333333333,235.359,75.1,6.9
ROIQU US,ROI Acquisition Corp II,125.0,,,,12.5,10.0,0.0,125.0,2013-09-17,74966G200,,,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,,0.08,234.7,77.5,7.2
VRNS US,Varonis Systems Inc,121.44,10.3,-17.3,-6.9,24.3359,22.0,4.545454545454546,535.39,2014-02-28,922280102,1.0,125000000.0,19.00 - 21.00,Priced Above Range,Computers,Technology,Computer Data Security,110.879,0.0664285714285714,236.185,81.6,6.7
MRIN US,Marin Software Inc,120.75,-11.4,-123.6,-64.0,30.9113,14.0,1.1530611857142856,432.76,2013-03-22,56804T304,-4.9,337899.0,11.00 - 13.00,Priced Above Range,Advertising,Communications,Advertising Services,10.7493,0.1435483870967742,232.794,78.6,7.5
MODN US,Model N Inc,120.141,13.8,-13.6,0.0514133,22.4486,15.5,1.8647241903225809,347.95,2013-03-20,607525102,0.6,15000000.0,14.50 - 14.50,Priced Above Range,Software,Technology,Applications Software,38.0018,0.1435483870967742,232.794,78.6,7.5
RC US,Ready Capital Corp,120.062,-41.2,-54.8,-3.8,7.9708,21.25,-0.2878892786352941,169.38,2013-02-08,75574U101,1.6,114000000.0,21.25 - 21.25,Priced Within Range,REITS,Financial,REITS-Mortgage,65.0617,0.145,232.569,77.6,7.7
AGIO US,Agios Pharmaceuticals Inc,119.484,36.0,1845.9,51.8,30.8776,18.0,4.098765479444444,555.8,2013-07-24,00847X104,-6.8,67200000.0,14.00 - 16.00,Priced Above Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,117.235,0.0925806451612903,233.88,85.1,7.3
CMRX US,Chimerix Inc,117.852,-34.5,-41691.9,-49.2,25.5081,14.0,2.4438776285714288,357.113,2013-04-11,16934W106,-0.8,50000000.0,13.00 - 15.00,Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,53.293,0.145,232.832,76.4,7.6
NCFT US,Norcraft Cos Inc,117.707,10.6,0.8,1.4,17.3116,16.0,-0.1953125,276.99,2013-11-07,65557Y105,2.0,,16.00 - 18.00,Priced Within Range,Home Furnishings,"Consumer, Cyclical",Home Furnishings,,0.0843333333333333,235.359,75.1,6.9
XOOM US,Xoom Corp,116.381,30.1,-16.5,-15.0,32.7877,16.0,3.70703125,524.6,2013-02-15,98419Q101,-1.0,,13.00 - 15.00,Priced Above Range,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,,0.145,232.569,77.6,7.7
UCP US,UCP Inc,116.25,25.3,2.6,2.5,7.75,15.0,-0.4444444338666666,116.25,2013-07-18,90265Y106,0.5,535.0,15.00 - 17.00,Priced Within Range,Home Builders,"Consumer, Cyclical",Bldg-Residential/Commer,0.00671578,0.0925806451612903,233.88,85.1,7.3
BLUE US,Bluebird Bio Inc,116.151,184.1,-287.2,-44.6,23.7019,17.0,3.429065704117647,402.93,2013-06-19,09609G209,-26.8,3230000.0,14.00 - 16.00,Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,33.0067,0.0936666666666666,233.35,84.1,7.5
ICMB US,Investcorp Credit Management BDC Inc,115.005,-10.5,-17.1,3.0,13.666,15.0,0.3600000063333333,204.99,2014-02-06,46090R104,2.5,7020000.0,15.00 - 15.00,Priced Within Range,Investment Companies,Financial,Investment Companies,48.7172,0.0664285714285714,236.185,81.6,6.7
FNBCQ US,First NBC Bank Holding Co,115.001,,-43.2,-0.7,0.0,24.0,0.0868055522499999,0.0,2013-05-10,32115D106,2.3,986.0,22.00 - 26.00,Priced Within Range,Banks,Financial,Commer Banks-Southern US,0.00512716,0.1090322580645161,232.996,84.5,7.5
1291067D US,Blue Bird Corp,115.0,18.9,7.8,22.3,11.5,10.0,0.0200000003,115.0,2014-01-17,425886207,3.4,,10.00 - 10.00,Priced Within Range,Auto Manufacturers,"Consumer, Cyclical",Auto-Med&Heavy Duty Trks,,0.0716129032258064,235.961,81.2,6.6
BANX US,ArrowMark Financial Corp,113.125,2.7,56.6,,0.0,25.0,0.0,0.0,2013-11-07,861780104,1.9,1570000.0,25.00 - 25.00,Priced Within Range,Investment Companies,Financial,Investment Companies,21.9913,0.0843333333333333,235.359,75.1,6.9
BMCH US,BMC Stock Holdings Inc,112.7,-1.5,3.0,6.4,26.0643,14.0,0.2193877526428571,364.9,2013-08-09,05591B109,3.6,,16.00 - 18.00,Priced Below Range,Retail,"Consumer, Cyclical",Retail-Building Products,,0.0829032258064516,234.336,82.1,7.2
RNG US,RingCentral Inc,112.125,8.9,-2.4,-3.1,8.625,13.0,3.076923076923077,112.12,2013-09-27,76680R206,5.2,87200000.0,11.00 - 13.00,Priced Within Range,Software,Technology,Communications Software,107.721,0.08,234.7,77.5,7.2
RVNC US,Revance Therapeutics Inc,110.4,76.5,-138.4,-37.1,17.7798,16.0,4.23828125,284.48,2014-02-06,761330109,-2.5,102000000.0,14.00 - 16.00,Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Drug Delivery Systems,96.8507,0.0664285714285714,236.185,81.6,6.7
2157768D US,ExOne Co/The,109.71,11.2,-25.1,-14.2,13.2816,18.0,2.6296295588888885,239.07,2013-02-07,302104104,-0.7,2380000.0,16.00 - 18.00,Priced Within Range,Computers,Technology,Computers-Other,10.6036,0.145,232.569,77.6,7.7
2011654D US,Globalwafers Singapore Pte Ltd,107.64,-7.4,-17.5,-21.9,24.6403,13.0,1.1834319184615385,320.324,2014-05-22,N.A.,1.8,50397.0,13.00 - 15.00,Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,0.118786,0.0870967741935483,237.529,81.9,6.3
CRCM US,Care.com Inc,104.592,10.4,27.5,-8.3,29.7462,17.0,2.52595161,505.69,2014-01-24,141633107,1.0,,14.00 - 16.00,Priced Above Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Nursing Homes,,0.0716129032258064,235.961,81.2,6.6
OCSI US,Oaktree Strategic Income Corp,100.0,24.9,11.4,1.1,6.66677,15.0,-0.3777777671999999,100.0,2013-07-12,67402D104,2.0,,15.00 - 15.00,Priced Within Range,Investment Companies,Financial,Investment Companies,,0.0925806451612903,233.88,85.1,7.3
MBUU US,Malibu Boats Inc,100.0,-40.2,-6.7,-10.9,10.1556,14.0,1.9132653642857145,142.18,2014-01-31,56117J100,2.7,22100000.0,13.00 - 15.00,Priced Within Range,Leisure Time,"Consumer, Cyclical",Recreational Vehicles,112.601,0.0716129032258064,235.961,81.2,6.6
LGIH US,LGI Homes Inc,99.0,-6.6,8.9,5.4,19.4134,11.0,1.570247997272727,213.55,2013-11-07,50187T106,-6.1,20700000.0,13.00 - 15.00,Priced Below Range,Home Builders,"Consumer, Cyclical",Bldg-Residential/Commer,88.6672,0.0843333333333333,235.359,75.1,6.9
NWHM US,New Home Co Inc/The,98.8284,-24.1,-6.4,0.9,17.6206,11.0,0.9917355454545456,193.83,2014-01-31,645370107,4.9,2510000.0,15.00 - 17.00,Priced Below Range,Home Builders,"Consumer, Cyclical",Bldg-Residential/Commer,13.8457,0.0716129032258064,235.961,81.2,6.6
TSQ US,Townsquare Media Inc,98.1563,-0.7,-2.8,-2.0,9.3572,11.0,-0.6198347265454546,102.93,2014-07-24,892231101,3.1,9810000.0,14.00 - 16.00,Priced Below Range,Media,Communications,Radio,66.2628,0.0909677419354838,238.195,81.8,6.2
CYNI US,Cyan Inc,97.8892,-13.8,-58.9,-89.1,45.4303,11.0,0.1157024773636363,499.73,2013-05-09,23247W104,-0.9,,10.00 - 12.00,Priced Within Range,Telecommunications,Communications,Networking Products,,0.1090322580645161,232.996,84.5,7.5
QTETU US,Pangaea Logistics Solutions Ltd,96.6,7.4,5.3,3.5,11.3025,10.0,0.05,113.03,2013-10-29,747717304,1.4,,10.00 - 10.00,Priced Within Range,Transportation,Industrial,Transport-Marine,,0.0870967741935483,234.921,73.2,7.2
ASPX US,Auspex Pharmaceuticals Inc,96.6,,,-62.7,23.5765,12.0,2.5416666666666665,282.92,2014-02-05,05211J102,-1.9,,10.00 - 12.00,Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,,0.0664285714285714,236.185,81.6,6.7
RALY US,Rally Software Development Corp,96.6,17.7,-38.5,-28.5,23.6443,14.0,1.9438774928571427,331.02,2013-04-12,751198102,-0.9,,11.00 - 13.00,Priced Above Range,Software,Technology,Enterprise Software/Serv,,0.145,232.832,76.4,7.6
